code_zone_geo;Zone géographique;Année;code_indicateur;Indicateur;code_type_pers;Type de personnel;code_intensite;Intensité technologique;Secret;Non disponible;État des données;Valeur
53;Bretagne;2003;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;677.93
53;Bretagne;2003;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;16.97
53;Bretagne;2003;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;4164.41
53;Bretagne;2003;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;oui;définitif;
53;Bretagne;2004;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;720.17
53;Bretagne;2004;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;2117.5
53;Bretagne;2006;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;71.7
53;Bretagne;2006;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;112.79
53;Bretagne;2006;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;19.52
53;Bretagne;2006;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;566.79
53;Bretagne;2007;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;849.18
53;Bretagne;2007;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;44.28
53;Bretagne;2007;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;296.99
53;Bretagne;2007;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;279.32
53;Bretagne;2007;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;988.44
53;Bretagne;2007;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;2302.41
53;Bretagne;2007;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;479.14
53;Bretagne;2007;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;1499.54
53;Bretagne;2008;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;529.76
53;Bretagne;2009;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;56.25
53;Bretagne;2009;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;287.19
53;Bretagne;2010;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;2567.11
53;Bretagne;2010;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;683.34
53;Bretagne;2011;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;1014.6
53;Bretagne;2011;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;70.62
53;Bretagne;2011;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;1471.89
53;Bretagne;2011;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;786.87
53;Bretagne;2011;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;2840.91
53;Bretagne;2011;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;1473.5
53;Bretagne;2012;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;1046.85
53;Bretagne;2012;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;4169.55
53;Bretagne;2012;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;3236.86
53;Bretagne;2012;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;659.32
53;Bretagne;2013;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;semi-définitif;64.22
53;Bretagne;2013;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;semi-définitif;9457.46
53;Bretagne;2013;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;semi-définitif;3773.6
53;Bretagne;2013;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;semi-définitif;6562.7
53;Bretagne;2013;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;semi-définitif;870.64
54;Poitou-Charentes;2001;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;1544.14
54;Poitou-Charentes;2003;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;1706.78
54;Poitou-Charentes;2003;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;973.42
54;Poitou-Charentes;2004;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;75.44
54;Poitou-Charentes;2004;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;835.3
54;Poitou-Charentes;2004;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;575.2
54;Poitou-Charentes;2004;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;62.04
54;Poitou-Charentes;2005;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;73.6
54;Poitou-Charentes;2006;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;15.92
54;Poitou-Charentes;2006;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;57.63
54;Poitou-Charentes;2006;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;2.27
54;Poitou-Charentes;2006;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;110.88
54;Poitou-Charentes;2006;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;48.53
54;Poitou-Charentes;2006;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;définitif;909.17
54;Poitou-Charentes;2007;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;55.58
54;Poitou-Charentes;2007;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;1350.57
54;Poitou-Charentes;2007;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;144.84
54;Poitou-Charentes;2007;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;527.82
54;Poitou-Charentes;2007;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;40.3
54;Poitou-Charentes;2008;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;195.94
54;Poitou-Charentes;2008;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;96.97
54;Poitou-Charentes;2008;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;2.81
54;Poitou-Charentes;2008;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;9.11
54;Poitou-Charentes;2008;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;375.92
54;Poitou-Charentes;2009;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;212.68
54;Poitou-Charentes;2009;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;65.39
54;Poitou-Charentes;2009;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;111.84
54;Poitou-Charentes;2009;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;222.49
54;Poitou-Charentes;2009;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;114.02
54;Poitou-Charentes;2010;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;54.52
54;Poitou-Charentes;2010;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;23.76
54;Poitou-Charentes;2010;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;1117.91
54;Poitou-Charentes;2011;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;106.08
54;Poitou-Charentes;2011;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;49.35
74;Limousin;2009;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;760.73
74;Limousin;2009;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;43.52
74;Limousin;2010;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;définitif;45.23
74;Limousin;2010;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;71.74
72;Aquitaine;2010;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;224.61
72;Aquitaine;2010;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;1508.06
72;Aquitaine;2011;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;7906.24
72;Aquitaine;2011;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;2892.9
72;Aquitaine;2012;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;926.18
72;Aquitaine;2012;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;4560.91
72;Aquitaine;2012;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;2919.4
72;Aquitaine;2013;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;semi-définitif;114.07
72;Aquitaine;2013;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;semi-définitif;5210.21
72;Aquitaine;2013;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;semi-définitif;3225.89
72;Aquitaine;2013;pers;Effectifs de R&D;2;Soutien à la recherche;7;Moyenne-faible et faible technologies;non;non;semi-définitif;242.16
72;Aquitaine;2013;pers;Effectifs de R&D;2;Soutien à la recherche;8;Haute et moyenne-haute technologies;non;non;semi-définitif;2097.7
73;Midi-Pyrénées;2001;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;1057.95
73;Midi-Pyrénées;2001;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;10015.62
73;Midi-Pyrénées;2001;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;4685.31
73;Midi-Pyrénées;2002;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;4380.04
73;Midi-Pyrénées;2003;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;14.55
73;Midi-Pyrénées;2003;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;183.31
73;Midi-Pyrénées;2004;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;1691.2
73;Midi-Pyrénées;2004;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;1367.99
73;Midi-Pyrénées;2004;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;7667.61
73;Midi-Pyrénées;2005;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;1732.28
73;Midi-Pyrénées;2005;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;17.37
73;Midi-Pyrénées;2005;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;9068.46
73;Midi-Pyrénées;2006;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;2115.2
73;Midi-Pyrénées;2006;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;599.09
73;Midi-Pyrénées;2007;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;2264.78
73;Midi-Pyrénées;2007;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;51.04
73;Midi-Pyrénées;2007;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;713.14
73;Midi-Pyrénées;2008;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;5216.72
73;Midi-Pyrénées;2009;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;31.86
73;Midi-Pyrénées;2009;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;15901.0
73;Midi-Pyrénées;2009;pers;Effectifs de R&D;0;Tous types de personnel;7;Moyenne-faible et faible technologies;non;non;définitif;543.31
73;Midi-Pyrénées;2009;pers;Effectifs de R&D;0;Tous types de personnel;8;Haute et moyenne-haute technologies;non;non;définitif;11839.67
73;Midi-Pyrénées;2009;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;4602.27
73;Midi-Pyrénées;2009;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;définitif;1082.39
73;Midi-Pyrénées;2010;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;non;non;définitif;56.93
73;Midi-Pyrénées;2011;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;17814.12
73;Midi-Pyrénées;2011;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;9225.43
73;Midi-Pyrénées;2011;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;non;définitif;3163.12
73;Midi-Pyrénées;2011;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;5121.87
73;Midi-Pyrénées;2012;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;2846.9
73;Midi-Pyrénées;2012;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;19208.83
73;Midi-Pyrénées;2012;pers;Effectifs de R&D;1;Chercheurs;8;Haute et moyenne-haute technologies;non;non;définitif;9747.17
73;Midi-Pyrénées;2013;dird;Dépense intérieure de R&D;;;6;Services;non;non;semi-définitif;380.8
73;Midi-Pyrénées;2013;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;semi-définitif;5031.86
73;Midi-Pyrénées;2013;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;semi-définitif;332.98
73;Midi-Pyrénées;2013;pers;Effectifs de R&D;2;Soutien à la recherche;9;Primaire - énergie - BTP et services;non;non;semi-définitif;1216.41
74;Limousin;2002;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;325.43
74;Limousin;2003;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;non;non;définitif;65.14
74;Limousin;2003;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;oui;non;définitif;
74;Limousin;2003;pers;Effectifs de R&D;1;Chercheurs;9;Primaire - énergie - BTP et services;non;oui;définitif;
74;Limousin;2004;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;3.54
74;Limousin;2004;dird;Dépense intérieure de R&D;;;4;Haute technologie;non;non;définitif;4.48
74;Limousin;2004;dird;Dépense intérieure de R&D;;;6;Services;oui;non;définitif;
74;Limousin;2005;dird;Dépense intérieure de R&D;;;6;Services;oui;non;définitif;
74;Limousin;2005;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;293.48
74;Limousin;2005;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;482.15
74;Limousin;2006;dird;Dépense intérieure de R&D;;;3;Moyenne-haute technologie;oui;non;définitif;
74;Limousin;2006;dird;Dépense intérieure de R&D;;;5;Primaire - énergie - BTP;oui;non;définitif;
74;Limousin;2006;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;1.14
74;Limousin;2006;pers;Effectifs de R&D;0;Tous types de personnel;0;Toutes intensités technologiques;non;non;définitif;1233.95
74;Limousin;2006;pers;Effectifs de R&D;0;Tous types de personnel;9;Primaire - énergie - BTP et services;non;non;définitif;19.19
74;Limousin;2007;dird;Dépense intérieure de R&D;;;6;Services;non;non;définitif;3.11
74;Limousin;2007;pers;Effectifs de R&D;2;Soutien à la recherche;0;Toutes intensités technologiques;non;non;définitif;759.52
74;Limousin;2008;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;2.84
74;Limousin;2010;dird;Dépense intérieure de R&D;;;0;Toutes intensités technologiques;non;non;définitif;95.0
74;Limousin;2010;pers;Effectifs de R&D;1;Chercheurs;0;Toutes intensités technologiques;non;non;définitif;460.06
74;Limousin;2011;dird;Dépense intérieure de R&D;;;2;Moyenne-faible technologie;non;non;définitif;4.95
74;Limousin;2011;pers;Effectifs de R&D;1;Chercheurs;7;Moyenne-faible et faible technologies;non;non;définitif;47.74
74;Limousin;2012;dird;Dépense intérieure de R&D;;;1;Faible technologie;non;non;définitif;7.61
